weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.9041943859386439,-0.19154343485193825,0.31186077474221485,-0.7159209918607345,0.18170527060401254,-0.30486020323313423,-0.10029403132971937,0.7724473530355225,"[0, 1, 2, 3, 4, 5, 6, 7]",14.035
-0.7535752785401602,0.08031015484873882,0.11578954189049262,-0.651106586281833,0.388369942528181,0.8969162832327144,-0.9448008776407633,0.4885192256782569,"[0, 1, 2, 3, 4, 5, 6, 7]",10.021000000000004
-0.49806086720497333,-0.623197849944636,0.3590403978141534,0.06024715168956507,-0.572443734110802,-0.7394688133712775,0.035569351209548516,0.37869235054825423,"[0, 1, 2, 3, 4, 5, 6, 7]",23.06500000000001
-0.06033991865064681,-0.6051046058814809,-0.10240278431363792,0.46003214269896886,-0.3078448329387875,-0.9617513876033046,0.6712299139410398,0.662973738362411,"[0, 1, 2, 3, 4, 5, 6, 7]",28.064000000000025
0.09608020146719487,0.43086743016592255,-0.08738584011643957,0.4538057851464181,0.46170700725318126,-0.42480154513953816,0.2925271198432837,-0.5467738233113244,"[0, 1, 2, 3, 4, 5, 6, 7]",18.040999999999997
0.323990492925208,-0.34226109307103036,-0.9886030578192622,-0.24483252295010227,0.17817802481808487,-0.08609038459274787,0.6414122049127329,-0.5347237151238675,"[0, 1, 2, 3, 4, 5, 6, 7]",24.054000000000013
0.8473341031739754,0.17061033387109914,-0.745602748947702,-0.07995129477726426,-0.22648565804239018,0.7846772807016875,-0.8490997719384223,-0.41490029717862065,"[0, 1, 2, 3, 4, 5, 6, 7]",18.044999999999998
-0.6290403042436912,0.501500312005601,-0.6192781038344588,-0.8575577239199281,-0.176788645208932,0.8993255992463152,-0.36897960418651876,0.28094944845978476,"[0, 1, 2, 3, 4, 5, 6, 7]",15.050999999999991
0.9672430104844321,0.6728096235760976,0.16638965400901173,-0.09266726630176247,0.8540457955038074,-0.6327106512532943,-0.6816523645157333,-0.6278517925066445,"[0, 1, 2, 3, 4, 5, 6, 7]",14.029999999999998
0.7622844303083414,0.7224668376935217,-0.6978707306111125,-0.5587781941555423,0.3537423599743834,-0.16323116475214294,-0.4427051912453879,0.644285797431801,"[0, 1, 2, 3, 4, 5, 6, 7]",14.035999999999994
0.22766575689112578,-0.23782886513801849,-0.15003550075923577,0.42249625669831503,0.6652185893556575,0.4978488523474496,-0.6034167069201257,-0.41321780695216637,"[0, 1, 2, 3, 4, 5, 6, 7]",16.04299999999999
-0.4683064167416582,-0.8285957383528009,0.48545971807520516,0.028617437529756762,-0.5962432828525648,-0.614555552169511,-0.5538397215558104,-0.9771608980525732,"[0, 1, 2, 3, 4, 5, 6, 7]",18.040999999999993
-0.2214547751340208,0.6021647716447442,0.8168914666980267,-0.7698434449309828,-0.7871332352148663,0.3904048923408088,0.6973440798816308,-0.7675465722217518,"[0, 1, 2, 3, 4, 5, 6, 7]",11.033
0.9819571029420913,0.915358424062257,0.14072945298753625,-0.05175908094851911,-0.9978739300923853,-0.6677934892990862,0.505313960619967,0.8189728813362804,"[0, 1, 2, 3, 4, 5, 6, 7]",15.030999999999992
-0.967077323204268,-0.9880322555192853,-0.2526606013211934,-0.03976081576671775,0.7996507234964969,0.9361704827730972,0.25057043738325757,-0.2559559810074692,"[0, 1, 2, 3, 4, 5, 6, 7]",20.05999999999999
-0.9393068579182877,0.32651353202144695,0.6395960397589757,0.974600575924593,-0.295868195946698,0.6269286415859658,-0.8025655327553014,0.5796002715590429,"[0, 1, 2, 3, 4, 5, 6, 7]",16.04499999999999
-0.34217543426659947,-0.9966189870238413,0.012683049070815633,-0.2999140305320771,-0.30500261814469787,0.7201696149643835,-0.010067759245234509,-0.7207105504936588,"[0, 1, 2, 3, 4, 5, 6, 7]",18.05099999999999
-0.13597386080528895,0.47470119697023616,-0.48723736254468997,-0.38326314426871244,-0.11616404864157959,-0.2886989371552544,-0.6856803503933702,0.4493811081696206,"[0, 1, 2, 3, 4, 5, 6, 7]",23.050000000000004
0.2058743582639737,-0.44256997797375863,0.5006535417336888,0.2486000345677286,0.3111998563198297,0.9165709796314858,0.36517323852091677,-0.19989940064428713,"[0, 1, 2, 3, 4, 5, 6, 7]",13.036999999999997
0.6532568815616464,0.5309224999387443,-0.22862648744697034,0.1876089167298438,-0.6325993282862521,-0.8013303163080636,0.6691886989877152,0.70832016871164,"[0, 1, 2, 3, 4, 5, 6, 7]",17.04
0.305512024821212,0.9981285849411647,-0.6034088878615829,0.2983265352605833,-0.7754301326731425,-0.567071735578565,0.18550505571962606,-0.9310133546537447,"[0, 1, 2, 3, 4, 5, 6, 7]",14.028
0.23480693910864914,0.7612422128020364,-0.8141323449660276,0.06700777607748476,0.9909111216101074,-0.5763743671964525,-0.3574984654378093,0.30244231179988046,"[0, 1, 2, 3, 4, 5, 6, 7]",25.059000000000015
0.9676896946235671,-0.8406318328883262,-0.28697830020863213,0.9503396110110007,-0.6198503200332612,-0.6853588537970741,0.04006278228868965,0.4240448565890058,"[0, 1, 2, 3, 4, 5, 6, 7]",16.036999999999992
-0.33518976400020817,-0.3961577237263063,0.7998145827434919,0.0217462342296606,0.87496703261149,-0.7808604433732429,0.3887322702492977,-0.3308148974338183,"[0, 1, 2, 3, 4, 5, 6, 7]",8.024000000000001
