weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.099,-0.94,-0.277,-0.142,-0.02,0.474,0.903,-0.326,"[0, 1, 2, 3, 4, 5, 6, 7]",347.0
-0.084,-0.898,-0.424,-0.149,-0.918,0.86,-0.835,0.559,"[0, 1, 2, 3, 4, 5, 6, 7]",223.0
0.526,0.204,0.129,0.739,-0.018,0.449,0.296,-0.078,"[0, 1, 2, 3, 4, 5, 6, 7]",139.0
0.665,-0.525,0.242,0.051,0.439,0.172,0.562,0.556,"[0, 1, 2, 3, 4, 5, 6, 7]",150.0
-0.98,0.679,-0.158,0.635,-0.969,-0.972,0.361,0.053,"[0, 1, 2, 3, 4, 5, 6, 7]",333.0
-0.485,-0.034,-0.836,0.177,-0.162,-0.757,0.092,0.352,"[0, 1, 2, 3, 4, 5, 6, 7]",830.0
-0.696,-0.126,0.411,-0.108,-0.415,-0.962,-0.713,-0.847,"[0, 1, 2, 3, 4, 5, 6, 7]",173.0
0.552,-0.036,-0.237,0.261,-0.114,-0.334,0.076,0.155,"[0, 1, 2, 3, 4, 5, 6, 7]",200.0
0.046,0.742,0.473,0.757,0.65,0.835,0.19,-0.481,"[0, 1, 2, 3, 4, 5, 6, 7]",138.0
0.848,-0.3,0.07,-0.996,-0.694,0.515,0.576,-0.01,"[0, 1, 2, 3, 4, 5, 6, 7]",175.0
-0.396,-0.421,-0.343,-0.399,-0.426,-0.518,-0.789,0.119,"[0, 1, 2, 3, 4, 5, 6, 7]",447.0
-0.559,-0.319,0.174,-0.832,-0.758,-0.402,-0.159,0.45,"[0, 1, 2, 3, 4, 5, 6, 7]",263.0
-0.756,-0.82,0.766,0.284,0.785,0.024,-0.997,-0.586,"[0, 1, 2, 3, 4, 5, 6, 7]",240.0
-0.447,0.062,0.217,-0.265,0.636,0.436,-0.394,0.313,"[0, 1, 2, 3, 4, 5, 6, 7]",216.0
0.397,0.126,0.152,0.747,0.425,0.651,0.259,-0.758,"[0, 1, 2, 3, 4, 5, 6, 7]",136.0
-0.76,0.043,-0.452,0.241,-0.19,-0.222,-0.478,-0.942,"[0, 1, 2, 3, 4, 5, 6, 7]",3794.0
-0.843,0.685,0.457,-0.06,-0.63,-0.773,0.087,0.195,"[0, 1, 2, 3, 4, 5, 6, 7]",163.0
-0.161,-0.819,0.579,0.685,-0.58,-0.721,-0.645,-0.101,"[0, 1, 2, 3, 4, 5, 6, 7]",157.0
-0.844,0.702,-0.531,0.158,-0.763,-0.839,0.367,-0.192,"[0, 1, 2, 3, 4, 5, 6, 7]",362.0
0.93,0.591,0.966,-0.708,-0.512,-0.964,-0.484,-0.456,"[0, 1, 2, 3, 4, 5, 6, 7]",165.0
-0.955,0.791,-0.458,-0.651,0.62,0.603,0.917,0.443,"[0, 1, 2, 3, 4, 5, 6, 7]",295.0
0.252,0.891,0.63,-0.773,-0.182,0.174,0.54,0.797,"[0, 1, 2, 3, 4, 5, 6, 7]",127.0
0.395,0.903,0.404,-0.565,0.874,-0.457,0.48,0.573,"[0, 1, 2, 3, 4, 5, 6, 7]",180.0
0.793,-0.647,0.295,-0.751,0.715,0.486,0.669,0.446,"[0, 1, 2, 3, 4, 5, 6, 7]",158.0
