weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.961,-0.325,-0.018,0.435,-0.33,0.545,0.694,-0.103,"[0, 1, 2, 3, 4, 5, 6, 7]",260.0
0.771,-0.998,-0.659,0.344,0.901,-0.647,0.377,-0.376,"[0, 1, 2, 3, 4, 5, 6, 7]",480.0
0.406,0.538,-0.791,-0.786,0.599,0.35,-0.001,-0.552,"[0, 1, 2, 3, 4, 5, 6, 7]",173.0
0.905,-0.244,0.831,-0.582,0.56,0.038,0.777,0.699,"[0, 1, 2, 3, 4, 5, 6, 7]",153.0
-0.34,0.946,-0.732,0.669,0.763,0.597,0.668,-0.552,"[0, 1, 2, 3, 4, 5, 6, 7]",269.0
0.09,0.861,0.347,0.764,-0.073,-0.412,0.658,-0.106,"[0, 1, 2, 3, 4, 5, 6, 7]",171.0
-0.484,0.645,0.434,0.519,0.134,-0.032,-0.142,0.871,"[0, 1, 2, 3, 4, 5, 6, 7]",112.0
-0.701,0.577,0.63,0.444,0.993,-0.939,-0.589,-0.877,"[0, 1, 2, 3, 4, 5, 6, 7]",214.0
0.862,0.464,-0.652,0.848,-0.753,-0.082,0.839,0.663,"[0, 1, 2, 3, 4, 5, 6, 7]",191.0
0.626,-0.597,0.49,-0.494,-0.273,-0.643,0.379,-0.755,"[0, 1, 2, 3, 4, 5, 6, 7]",137.0
-0.554,0.581,-0.011,-0.056,-0.172,0.542,0.596,0.293,"[0, 1, 2, 3, 4, 5, 6, 7]",124.0
0.954,-0.724,0.505,-0.112,0.56,-0.309,-0.484,0.888,"[0, 1, 2, 3, 4, 5, 6, 7]",150.0
0.597,-0.723,0.715,-0.838,0.714,-0.741,0.688,-0.914,"[0, 1, 2, 3, 4, 5, 6, 7]",238.0
0.161,0.31,0.444,-0.141,0.102,0.128,-0.218,0.37,"[0, 1, 2, 3, 4, 5, 6, 7]",135.0
-0.588,-0.504,-0.906,-0.573,0.476,0.085,0.594,0.939,"[0, 1, 2, 3, 4, 5, 6, 7]",487.0
-0.546,-0.195,0.779,0.345,-0.512,-0.612,-0.596,-0.543,"[0, 1, 2, 3, 4, 5, 6, 7]",123.0
0.451,0.395,-0.989,0.399,-0.072,0.726,0.31,-0.292,"[0, 1, 2, 3, 4, 5, 6, 7]",232.0
-0.749,-0.81,0.365,-0.826,0.59,0.768,0.372,-0.61,"[0, 1, 2, 3, 4, 5, 6, 7]",202.0
0.101,-0.465,0.01,0.465,0.563,0.781,-0.86,0.405,"[0, 1, 2, 3, 4, 5, 6, 7]",136.0
-0.34,0.602,-0.272,-0.467,-0.699,-0.078,-0.184,-0.195,"[0, 1, 2, 3, 4, 5, 6, 7]",452.0
-0.175,0.53,-0.113,-0.709,-0.456,-0.36,-0.904,-0.609,"[0, 1, 2, 3, 4, 5, 6, 7]",210.0
0.018,0.61,0.624,-0.521,-0.771,0.392,0.772,0.92,"[0, 1, 2, 3, 4, 5, 6, 7]",111.0
0.358,0.95,-0.634,0.052,-0.612,0.763,-0.697,0.85,"[0, 1, 2, 3, 4, 5, 6, 7]",162.0
-0.391,-0.005,-0.132,0.989,-0.297,-0.562,-0.877,0.81,"[0, 1, 2, 3, 4, 5, 6, 7]",224.0
