weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.206,0.438,-0.394,-0.001,-0.059,0.597,0.939,-0.344,"[0, 1, 2, 3, 4, 5, 6, 7]",214.0
0.004,0.75,0.449,-0.254,-0.052,0.19,-0.109,-0.593,"[0, 1, 2, 3, 4, 5, 6, 7]",151.0
0.248,0.77,0.689,-0.238,0.346,-0.277,-0.319,-0.077,"[0, 1, 2, 3, 4, 5, 6, 7]",174.0
-0.448,0.842,-0.754,0.497,-0.144,0.823,0.646,-0.064,"[0, 1, 2, 3, 4, 5, 6, 7]",265.0
0.623,-0.295,-0.326,0.119,0.251,-0.362,-0.893,0.15,"[0, 1, 2, 3, 4, 5, 6, 7]",295.0
-0.565,0.948,-0.798,-0.194,0.32,0.885,0.341,0.169,"[0, 1, 2, 3, 4, 5, 6, 7]",275.0
0.363,0.768,-0.79,-0.87,-0.513,0.366,0.643,-0.418,"[0, 1, 2, 3, 4, 5, 6, 7]",178.0
-0.274,0.252,0.508,0.483,0.654,-0.658,-0.055,-0.18,"[0, 1, 2, 3, 4, 5, 6, 7]",149.0
0.679,-0.315,-0.889,-0.851,0.17,-0.181,-0.993,-0.727,"[0, 1, 2, 3, 4, 5, 6, 7]",3596.0
0.296,0.766,0.663,0.43,-0.203,0.275,0.612,0.047,"[0, 1, 2, 3, 4, 5, 6, 7]",160.0
-0.339,0.217,0.981,-0.035,0.043,-0.347,0.732,0.251,"[0, 1, 2, 3, 4, 5, 6, 7]",171.0
-0.439,0.047,-0.607,-0.892,-0.518,-0.436,-0.092,-0.134,"[0, 1, 2, 3, 4, 5, 6, 7]",500.0
-0.244,-0.779,0.691,-0.049,-0.65,0.854,0.779,0.392,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
0.376,0.667,0.999,0.733,-0.862,-0.866,-0.557,0.552,"[0, 1, 2, 3, 4, 5, 6, 7]",110.0
0.149,-0.073,0.728,-0.459,-0.364,-0.499,0.23,-0.988,"[0, 1, 2, 3, 4, 5, 6, 7]",150.0
-0.754,0.535,0.114,0.246,0.494,0.695,0.329,0.252,"[0, 1, 2, 3, 4, 5, 6, 7]",164.0
0.733,0.607,0.813,0.616,0.827,-0.688,0.54,0.7,"[0, 1, 2, 3, 4, 5, 6, 7]",162.0
0.675,-0.315,-0.94,-0.263,0.949,0.638,-0.13,-0.373,"[0, 1, 2, 3, 4, 5, 6, 7]",350.0
-0.296,0.951,0.806,0.154,0.55,0.556,-0.505,0.356,"[0, 1, 2, 3, 4, 5, 6, 7]",137.0
0.582,0.961,-0.632,0.628,0.87,0.223,0.691,0.387,"[0, 1, 2, 3, 4, 5, 6, 7]",227.0
0.938,-0.938,0.785,0.25,0.92,-0.73,-0.435,0.92,"[0, 1, 2, 3, 4, 5, 6, 7]",184.0
-0.977,-0.858,-0.732,-0.685,-0.204,-0.606,-0.218,-0.736,"[0, 1, 2, 3, 4, 5, 6, 7]",3636.0
0.083,0.756,0.037,-0.756,-0.07,0.67,0.525,0.214,"[0, 1, 2, 3, 4, 5, 6, 7]",124.0
0.846,-0.514,-0.96,0.368,-0.811,-0.296,-0.482,-0.573,"[0, 1, 2, 3, 4, 5, 6, 7]",1846.0
