weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.031,-0.275,0.493,0.795,0.492,-0.346,-0.104,-0.708,"[0, 1, 2, 3, 4, 5, 6, 7]",136.0
0.712,-0.976,0.301,-0.056,0.015,0.315,0.658,0.018,"[0, 1, 2, 3, 4, 5, 6, 7]",214.0
0.686,0.894,0.824,0.194,-0.429,-0.007,0.291,-0.536,"[0, 1, 2, 3, 4, 5, 6, 7]",162.0
0.521,-0.589,0.627,-0.548,0.631,0.578,0.459,0.149,"[0, 1, 2, 3, 4, 5, 6, 7]",198.0
0.602,0.344,0.537,-0.292,-0.145,-0.627,-0.139,-0.196,"[0, 1, 2, 3, 4, 5, 6, 7]",138.0
0.394,0.397,-0.088,-0.59,0.708,-0.306,0.228,-0.887,"[0, 1, 2, 3, 4, 5, 6, 7]",223.0
0.228,0.339,-0.775,0.562,-0.71,-0.86,-0.868,0.759,"[0, 1, 2, 3, 4, 5, 6, 7]",258.0
-0.559,-0.09,0.293,-0.866,0.768,-0.846,0.946,-0.995,"[0, 1, 2, 3, 4, 5, 6, 7]",186.0
0.429,-0.69,-0.628,-0.726,0.189,-0.936,-0.361,-0.178,"[0, 1, 2, 3, 4, 5, 6, 7]",3491.0
0.293,0.518,-0.767,0.54,0.894,-0.774,0.204,0.153,"[0, 1, 2, 3, 4, 5, 6, 7]",266.0
-0.583,-0.709,-0.403,0.475,0.552,0.331,0.229,0.588,"[0, 1, 2, 3, 4, 5, 6, 7]",400.0
0.088,0.192,-0.282,-0.663,0.445,-0.065,0.761,0.149,"[0, 1, 2, 3, 4, 5, 6, 7]",165.0
0.279,-0.932,-0.419,0.742,0.269,0.562,0.597,-0.074,"[0, 1, 2, 3, 4, 5, 6, 7]",376.0
-0.045,0.559,-0.482,0.317,-0.786,-0.351,-0.855,0.45,"[0, 1, 2, 3, 4, 5, 6, 7]",258.0
-0.593,0.784,0.433,-0.557,0.322,-0.089,-0.478,0.998,"[0, 1, 2, 3, 4, 5, 6, 7]",88.0
0.353,-0.172,0.563,-0.475,0.69,-0.2,0.164,-0.668,"[0, 1, 2, 3, 4, 5, 6, 7]",128.0
-0.518,-0.257,0.115,0.65,0.298,0.676,0.369,-0.086,"[0, 1, 2, 3, 4, 5, 6, 7]",200.0
0.264,0.755,0.547,-0.262,0.869,-0.633,-0.044,-0.864,"[0, 1, 2, 3, 4, 5, 6, 7]",177.0
-0.066,0.501,0.328,0.054,0.908,0.182,-0.787,-0.176,"[0, 1, 2, 3, 4, 5, 6, 7]",168.0
-0.982,0.715,0.548,-0.464,-0.5,-0.329,0.205,0.998,"[0, 1, 2, 3, 4, 5, 6, 7]",184.0
-0.748,-0.429,-0.601,-0.384,-0.407,-0.858,0.293,0.888,"[0, 1, 2, 3, 4, 5, 6, 7]",3471.0
-0.844,-0.435,0.097,0.171,-0.402,-0.055,0.636,0.172,"[0, 1, 2, 3, 4, 5, 6, 7]",346.0
-0.425,-0.231,-0.57,-0.633,-0.01,-0.634,0.747,0.686,"[0, 1, 2, 3, 4, 5, 6, 7]",136.0
-0.233,0.259,0.05,-0.889,0.772,0.361,0.583,0.552,"[0, 1, 2, 3, 4, 5, 6, 7]",163.0
