weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.608,-0.756,0.272,0.37,-0.255,-0.356,0.615,0.201,"[0, 1, 2, 3, 4, 5, 6, 7]",247.0
0.396,0.994,0.977,-0.473,-0.027,0.988,0.984,0.205,"[0, 1, 2, 3, 4, 5, 6, 7]",138.0
-0.087,-0.486,-0.113,0.503,-0.901,-0.642,-0.026,0.514,"[0, 1, 2, 3, 4, 5, 6, 7]",147.0
-0.984,0.689,-0.383,0.104,-0.327,0.516,-0.156,-0.309,"[0, 1, 2, 3, 4, 5, 6, 7]",250.0
-0.395,-0.425,0.144,-0.153,0.956,-0.277,0.87,0.341,"[0, 1, 2, 3, 4, 5, 6, 7]",175.0
-0.49,0.587,-0.008,-0.841,0.545,-0.577,-0.233,0.447,"[0, 1, 2, 3, 4, 5, 6, 7]",196.0
0.01,0.528,-0.342,0.101,-0.494,-0.563,0.39,-0.162,"[0, 1, 2, 3, 4, 5, 6, 7]",191.0
0.716,-0.647,0.333,-0.172,-0.422,0.97,0.791,-0.986,"[0, 1, 2, 3, 4, 5, 6, 7]",173.0
0.727,0.475,-0.211,0.542,0.174,-0.603,0.188,-0.062,"[0, 1, 2, 3, 4, 5, 6, 7]",189.0
-0.286,-0.093,0.506,0.676,-0.873,0.338,0.318,-0.917,"[0, 1, 2, 3, 4, 5, 6, 7]",137.0
-0.901,0.143,0.547,-0.441,0.565,0.072,0.005,0.629,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
-0.054,0.406,-0.883,-0.241,0.048,0.459,0.538,0.973,"[0, 1, 2, 3, 4, 5, 6, 7]",255.0
-0.743,0.916,0.75,-0.172,-0.99,0.714,-0.149,-0.588,"[0, 1, 2, 3, 4, 5, 6, 7]",163.0
0.53,0.28,-0.027,-0.508,0.797,0.737,0.767,-0.047,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
0.692,0.082,-0.853,0.5,-0.608,0.123,0.466,0.16,"[0, 1, 2, 3, 4, 5, 6, 7]",239.0
0.123,0.453,-0.396,0.205,0.181,0.766,-0.084,0.289,"[0, 1, 2, 3, 4, 5, 6, 7]",213.0
0.726,0.62,0.212,-0.047,0.871,-0.834,0.202,-0.818,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
-0.904,-0.751,-0.763,-0.61,0.446,-0.631,0.209,-0.109,"[0, 1, 2, 3, 4, 5, 6, 7]",3542.0
0.904,0.607,0.824,-0.236,0.056,0.809,0.022,0.249,"[0, 1, 2, 3, 4, 5, 6, 7]",165.0
-0.702,0.483,-0.271,-0.213,-0.182,0.828,0.853,0.593,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
-0.504,0.096,0.643,-0.497,-0.302,0.207,-0.612,-0.831,"[0, 1, 2, 3, 4, 5, 6, 7]",223.0
-0.55,0.084,-0.144,-0.238,0.214,-0.764,-0.548,0.53,"[0, 1, 2, 3, 4, 5, 6, 7]",197.0
0.852,-0.567,-0.848,0.188,0.86,0.495,0.771,-0.826,"[0, 1, 2, 3, 4, 5, 6, 7]",253.0
-0.479,-0.764,0.649,0.932,0.092,0.646,0.111,0.839,"[0, 1, 2, 3, 4, 5, 6, 7]",225.0
