weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.871,-0.15,-0.587,0.023,0.861,-0.111,-0.207,-0.78,"[0, 1, 2, 3, 4, 5, 6, 7]",3492.0
-0.373,0.209,0.151,0.433,0.109,-0.906,0.277,0.758,"[0, 1, 2, 3, 4, 5, 6, 7]",184.0
-0.855,-0.687,-0.0,0.246,-0.043,0.021,0.94,0.897,"[0, 1, 2, 3, 4, 5, 6, 7]",197.0
-0.196,0.127,0.659,-0.573,-0.992,-0.713,-0.448,-0.161,"[0, 1, 2, 3, 4, 5, 6, 7]",246.0
0.322,-0.107,0.659,0.157,-0.338,0.142,0.452,0.21,"[0, 1, 2, 3, 4, 5, 6, 7]",113.0
-0.504,0.77,-0.757,0.761,-0.188,-0.748,0.838,-0.864,"[0, 1, 2, 3, 4, 5, 6, 7]",280.0
0.852,-0.097,-0.03,-0.521,-0.136,0.282,-0.495,0.721,"[0, 1, 2, 3, 4, 5, 6, 7]",187.0
-0.947,-0.722,0.363,0.219,0.32,-0.774,-0.6,-0.941,"[0, 1, 2, 3, 4, 5, 6, 7]",247.0
0.265,0.116,-0.997,-0.343,0.614,-0.781,0.327,-0.892,"[0, 1, 2, 3, 4, 5, 6, 7]",292.0
-0.029,0.391,-0.287,0.849,0.701,0.567,-0.739,0.854,"[0, 1, 2, 3, 4, 5, 6, 7]",198.0
0.559,-0.774,0.468,-0.778,0.334,-0.169,-0.802,0.749,"[0, 1, 2, 3, 4, 5, 6, 7]",185.0
0.579,0.351,-0.208,-0.342,0.894,0.68,0.457,-0.917,"[0, 1, 2, 3, 4, 5, 6, 7]",201.0
-0.258,0.741,0.566,-0.36,0.729,-0.361,-0.967,0.571,"[0, 1, 2, 3, 4, 5, 6, 7]",160.0
0.569,0.425,0.302,-0.928,-0.604,-0.578,0.432,-0.561,"[0, 1, 2, 3, 4, 5, 6, 7]",164.0
-0.941,-0.719,-0.48,0.461,-0.838,-0.078,-0.217,-0.824,"[0, 1, 2, 3, 4, 5, 6, 7]",3282.0
-0.995,-0.486,-0.949,-0.996,0.699,0.828,0.545,-0.029,"[0, 1, 2, 3, 4, 5, 6, 7]",408.0
-0.267,-0.324,0.398,0.489,-0.46,0.248,-0.879,0.556,"[0, 1, 2, 3, 4, 5, 6, 7]",235.0
0.52,-0.743,-0.291,-0.717,-0.812,-0.353,-0.218,0.117,"[0, 1, 2, 3, 4, 5, 6, 7]",296.0
-0.239,-0.216,0.598,-0.976,0.351,-0.572,0.875,0.353,"[0, 1, 2, 3, 4, 5, 6, 7]",271.0
-0.807,-0.652,0.741,0.373,-0.923,-0.627,0.356,0.898,"[0, 1, 2, 3, 4, 5, 6, 7]",190.0
-0.508,0.26,-0.013,0.689,0.495,0.875,0.493,0.597,"[0, 1, 2, 3, 4, 5, 6, 7]",235.0
0.059,-0.085,-0.057,0.192,0.791,-0.867,-0.888,0.38,"[0, 1, 2, 3, 4, 5, 6, 7]",209.0
-0.385,-0.44,-0.718,-0.673,-0.172,-0.161,-0.19,-0.723,"[0, 1, 2, 3, 4, 5, 6, 7]",3505.0
-0.455,-0.905,0.022,-0.032,-0.88,0.948,-0.226,-0.383,"[0, 1, 2, 3, 4, 5, 6, 7]",136.0
