weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.775,0.179,0.957,-0.485,0.13,-0.885,0.537,0.54,"[0, 1, 2, 3, 4, 5, 6, 7]",124.0
-0.049,-0.835,-0.789,0.648,-0.087,0.433,0.728,0.158,"[0, 1, 2, 3, 4, 5, 6, 7]",504.0
-0.267,-0.971,-0.22,-0.377,0.922,0.984,0.752,0.296,"[0, 1, 2, 3, 4, 5, 6, 7]",175.0
0.279,0.938,0.484,-0.477,-0.064,-0.643,-0.686,-0.641,"[0, 1, 2, 3, 4, 5, 6, 7]",150.0
-0.227,0.57,0.467,0.527,0.704,0.19,0.467,-0.707,"[0, 1, 2, 3, 4, 5, 6, 7]",157.0
0.324,0.734,-0.131,-0.457,0.488,-0.145,-0.692,-0.061,"[0, 1, 2, 3, 4, 5, 6, 7]",138.0
0.697,-0.927,0.565,0.756,0.644,-0.972,0.235,0.656,"[0, 1, 2, 3, 4, 5, 6, 7]",184.0
-0.148,-0.509,-0.515,0.966,-0.728,0.736,0.8,-0.274,"[0, 1, 2, 3, 4, 5, 6, 7]",351.0
-0.066,0.271,0.633,-0.942,0.035,0.869,0.089,-0.86,"[0, 1, 2, 3, 4, 5, 6, 7]",151.0
0.38,-0.422,0.766,0.21,0.495,0.715,0.785,0.844,"[0, 1, 2, 3, 4, 5, 6, 7]",173.0
-0.085,-0.074,0.34,-0.748,0.759,0.536,-0.018,-0.647,"[0, 1, 2, 3, 4, 5, 6, 7]",148.0
0.61,-0.993,-0.869,0.82,0.933,0.203,0.84,-0.303,"[0, 1, 2, 3, 4, 5, 6, 7]",387.0
0.198,0.012,-0.087,-0.803,0.09,-0.734,-0.845,0.366,"[0, 1, 2, 3, 4, 5, 6, 7]",171.0
-0.153,0.055,0.006,-0.718,0.023,-0.299,-0.198,-0.273,"[0, 1, 2, 3, 4, 5, 6, 7]",201.0
-0.38,-0.96,-0.288,-0.45,0.899,0.621,-0.689,-0.947,"[0, 1, 2, 3, 4, 5, 6, 7]",282.0
-0.584,-0.467,0.11,-0.424,0.356,-0.111,0.305,0.484,"[0, 1, 2, 3, 4, 5, 6, 7]",272.0
0.932,-0.782,0.149,-0.928,0.85,-0.934,-0.207,-0.607,"[0, 1, 2, 3, 4, 5, 6, 7]",137.0
0.38,0.265,-0.023,-0.542,0.823,-0.206,-0.5,-0.662,"[0, 1, 2, 3, 4, 5, 6, 7]",181.0
-0.67,-0.319,-0.36,0.251,-0.257,0.748,-0.986,-0.819,"[0, 1, 2, 3, 4, 5, 6, 7]",248.0
-0.411,-0.251,-0.03,0.928,-0.242,0.604,-0.158,-0.676,"[0, 1, 2, 3, 4, 5, 6, 7]",122.0
-0.639,-0.959,0.658,0.017,-0.438,-0.758,-0.987,-0.058,"[0, 1, 2, 3, 4, 5, 6, 7]",197.0
-0.135,-0.133,0.452,-0.64,-0.681,-0.884,-0.209,0.154,"[0, 1, 2, 3, 4, 5, 6, 7]",123.0
0.293,-0.169,0.11,0.357,0.349,-0.245,0.528,0.943,"[0, 1, 2, 3, 4, 5, 6, 7]",165.0
-0.641,0.093,0.519,0.667,-0.275,-0.374,0.044,-0.24,"[0, 1, 2, 3, 4, 5, 6, 7]",151.0
