weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.022671869679599332,-0.6071244517286969,0.7720873003842901,-0.6509676394807968,0.2258569155306489,0.658031716769133,-0.0364142006555177,-0.1537518034159402,"[0, 1, 2, 3, 4, 5, 6, 7]",691.73699999999
0.08880310228749688,0.5294440149115436,-0.313634979078504,0.9084175507788388,0.47381088891297396,0.40798361526636895,-0.9119910609598565,-0.6542469798081536,"[0, 1, 2, 3, 4, 5, 6, 7]",730.7299999999886
-0.013914599366042335,0.20947739046929303,-0.7622082327727782,0.18197820395944708,-0.9301400167618925,0.008167945065060467,-0.9336930515606452,0.8286407152686033,"[0, 1, 2, 3, 4, 5, 6, 7]",757.7429999999889
0.0033178556020831973,0.11257429473533365,0.6406583976944666,-0.5925016574363333,0.8495452499265341,-0.6804733204082138,0.9232432969842765,-0.9810553668829738,"[0, 1, 2, 3, 4, 5, 6, 7]",49.098999999999926
0.08794318828799375,0.6208865790477087,-0.8815138981563815,0.7735357855313878,0.5492623847901739,0.5226348056398189,0.5012958344427014,0.3777272885288405,"[0, 1, 2, 3, 4, 5, 6, 7]",216.26900000000077
0.40043768976453986,0.5816184709088463,-0.7904239837445501,-0.1642028806331013,0.219872653293681,-0.06693972278357241,0.8345564347276351,0.23754905944114646,"[0, 1, 2, 3, 4, 5, 6, 7]",13.032999999999994
0.3428119776205867,-0.5387806376801305,0.6846884855937829,0.6413709796652904,0.8827645586546111,-0.5175212941726643,-0.3240234963966775,-0.8102834605776745,"[0, 1, 2, 3, 4, 5, 6, 7]",14.025999999999994
0.43855726015203245,-0.001292648110030381,-0.05643997232005704,0.2880258083931342,-0.18320068796813405,-0.05173738864847843,0.43575286754683784,0.4534235601359544,"[0, 1, 2, 3, 4, 5, 6, 7]",85.1390000000001
0.7633244275463642,-0.8280863187328047,0.8598102339786706,-0.6929591625446785,0.3239110434041943,-0.31463851309853585,-0.5378599627664538,0.48700216705172283,"[0, 1, 2, 3, 4, 5, 6, 7]",706.7339999999897
-0.8148837041397106,-0.27655112571311125,-0.5706809548984857,0.5374436251014776,0.07050712267227244,-0.424139332612117,0.16190953440792621,0.193101058963969,"[0, 1, 2, 3, 4, 5, 6, 7]",20.048000000000002
-0.4667897256913427,-0.3600531275021017,0.7866285307220378,0.5427853347697074,-0.6241663510877908,-0.70917894153115,-0.6989614271450086,-0.8006904646960709,"[0, 1, 2, 3, 4, 5, 6, 7]",564.6379999999922
0.7561700106350002,-0.39920522186507124,-0.9902521465717207,0.7126723192349476,-0.0929045958295509,-0.263724652512324,0.47016258051503,0.42239764467484564,"[0, 1, 2, 3, 4, 5, 6, 7]",148.1870000000005
-0.9201575367473847,0.39959210724045535,0.4151578327243717,0.5521351133613599,-0.6842332819274279,-0.12483789870512085,-0.12656939924980026,0.1365729826215727,"[0, 1, 2, 3, 4, 5, 6, 7]",16.037999999999997
-0.6622704790218603,-0.3746230943009248,0.3389507689748663,0.2241199457161025,0.7727946899160656,-0.8231811480885394,-0.7438411446666888,-0.3937639170852403,"[0, 1, 2, 3, 4, 5, 6, 7]",670.7379999999903
0.2899759010993874,0.5049042935808132,0.5958653753225256,0.6243910574554707,-0.910415523943765,0.6420505338261326,0.2728505569635884,0.26982375536944847,"[0, 1, 2, 3, 4, 5, 6, 7]",263.3100000000007
-0.5415224925689694,0.03960747306557755,-0.15735440252711808,-0.5028232031021931,-0.7141514918592351,0.6073633024208076,-0.18814454211133835,0.5028797585459155,"[0, 1, 2, 3, 4, 5, 6, 7]",14.031
-0.3089985061986267,0.10525489696715384,-0.15204700275779515,-0.23795071104337673,0.6954168327059425,0.8194959378094933,0.9194956632845916,-0.204763340203737,"[0, 1, 2, 3, 4, 5, 6, 7]",48.089999999999925
-0.4177519420475413,-0.6329040445101528,-0.10223207361517139,0.8166898854163691,0.24311795256226376,-0.7506223717390588,-0.6844245809145812,-0.3790318048599328,"[0, 1, 2, 3, 4, 5, 6, 7]",19.05
0.37869732945278134,-0.8399012994216553,-0.49119718185589734,-0.5763033501021511,0.46548619705618055,-0.22340156958284574,-0.7719822393382318,0.8328046391566957,"[0, 1, 2, 3, 4, 5, 6, 7]",645.73899999999
-0.9035864584808704,-0.3452110081042752,-0.3904336960395012,0.32040887324219924,0.8911222364951987,-0.4148951202534812,-0.105916832409779,0.9162887843273053,"[0, 1, 2, 3, 4, 5, 6, 7]",155.21300000000048
-0.31595038988269764,0.4153567827871303,0.1529988981854311,-0.5193421538431264,0.32937181194422527,-0.9969863007074842,-0.834545213020176,-0.42872491187291595,"[0, 1, 2, 3, 4, 5, 6, 7]",102.13100000000023
0.09940959496994162,-0.08539915313952018,0.5485658678772372,-0.6060479247396968,-0.02168667785863221,-0.04018643625605822,-0.16209364971152418,-0.16706134443206055,"[0, 1, 2, 3, 4, 5, 6, 7]",717.7349999999899
-0.8714994350768448,0.048317322512370975,0.157430872913916,-0.7007674274928983,0.658830041547938,-0.36886074493299814,0.7662582235225528,0.5611725905981706,"[0, 1, 2, 3, 4, 5, 6, 7]",726.7259999999904
0.35009137396929235,0.17886697747956037,0.1747870764652868,0.03718644256166348,-0.13904489173992518,-0.6231725622344912,0.7458859906625319,-0.4969109416244408,"[0, 1, 2, 3, 4, 5, 6, 7]",604.6359999999926
