weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.836,0.419,0.229,0.566,-0.298,0.808,-0.926,-0.382,"[0, 1, 2, 3]",165.0
0.859,-0.587,0.285,0.823,0.678,-0.133,-0.97,-0.179,"[0, 1, 2, 3]",135.0
-0.752,0.04,-0.387,-0.158,0.768,-0.052,-0.516,0.515,"[0, 1, 2, 3]",657.0
0.364,-0.188,0.031,-0.043,-0.311,0.927,0.246,0.463,"[0, 1, 2, 3]",173.0
-0.75,-0.25,-0.235,-0.299,-0.238,-0.551,0.939,-0.356,"[0, 1, 2, 3]",3471.0
0.644,-0.52,-0.909,0.053,0.363,-0.337,0.342,0.184,"[0, 1, 2, 3]",629.0
0.177,-0.018,0.705,-0.05,0.082,0.371,-0.076,0.389,"[0, 1, 2, 3]",101.0
0.149,-0.829,-0.491,-0.262,0.31,0.539,-0.584,-0.218,"[0, 1, 2, 3]",3501.0
0.181,0.944,-0.822,-0.138,0.12,0.461,-0.27,0.577,"[0, 1, 2, 3]",245.0
0.345,-0.383,0.914,0.645,-0.727,-0.287,-0.012,-0.267,"[0, 1, 2, 3]",215.0
-0.697,-0.65,-0.344,-0.518,0.339,-0.839,-0.569,-0.284,"[0, 1, 2, 3]",3594.0
-0.926,0.834,-0.697,0.839,-0.075,-0.344,0.341,-0.169,"[0, 1, 2, 3]",424.0
-0.336,0.248,-0.622,-0.15,-0.706,-0.896,-0.378,0.011,"[0, 1, 2, 3]",446.0
0.032,0.753,-0.645,0.075,0.048,-0.586,0.99,-0.371,"[0, 1, 2, 3]",202.0
-0.888,0.109,0.17,-0.304,0.159,-0.483,0.542,0.523,"[0, 1, 2, 3]",228.0
0.3,0.568,0.952,0.879,-0.629,0.38,-0.293,0.749,"[0, 1, 2, 3]",148.0
-0.889,0.171,0.316,0.694,-0.139,0.835,-0.61,0.293,"[0, 1, 2, 3]",186.0
0.658,0.417,-0.256,-0.658,0.531,-0.908,0.079,-0.174,"[0, 1, 2, 3]",186.0
-0.615,0.554,0.835,0.825,0.365,-0.491,-0.914,0.546,"[0, 1, 2, 3]",223.0
0.231,-0.466,-0.546,-0.623,0.162,0.623,0.476,0.753,"[0, 1, 2, 3]",1736.0
0.354,0.419,0.987,0.406,0.353,-0.889,0.775,-0.132,"[0, 1, 2, 3]",124.0
-0.669,0.406,0.087,0.93,-0.838,-0.967,-0.966,0.228,"[0, 1, 2, 3]",161.0
-0.871,0.931,-0.805,0.717,0.252,0.889,0.134,-0.074,"[0, 1, 2, 3]",350.0
0.721,-0.359,-0.653,-0.109,-0.069,0.881,-0.815,-0.484,"[0, 1, 2, 3]",339.0
