weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.861,-0.332,-0.932,0.575,-0.938,-0.535,-0.217,0.028,"[0, 1, 2, 3]",293.0
-0.265,-0.802,0.468,0.833,-0.113,0.445,0.466,0.643,"[0, 1, 2, 3]",175.0
0.976,-0.733,-0.496,-0.054,0.515,0.875,0.479,-0.056,"[0, 1, 2, 3]",497.0
-0.469,0.155,-0.978,-0.303,-0.072,-0.98,-0.822,-0.173,"[0, 1, 2, 3]",502.0
0.338,-0.957,0.637,0.51,-0.039,0.32,-0.464,-0.533,"[0, 1, 2, 3]",223.0
0.794,0.629,0.336,-0.674,0.321,0.652,-0.591,-0.864,"[0, 1, 2, 3]",175.0
0.803,-0.33,-0.959,-0.568,-0.074,-0.867,0.289,0.785,"[0, 1, 2, 3]",336.0
-0.759,0.065,0.185,0.222,-0.092,-0.241,-0.156,-0.307,"[0, 1, 2, 3]",239.0
0.752,0.392,-0.328,-0.252,-0.076,-0.378,-0.445,-0.275,"[0, 1, 2, 3]",188.0
0.932,0.161,-0.004,-0.047,0.155,0.198,-0.83,0.254,"[0, 1, 2, 3]",137.0
-0.022,-0.241,-0.302,0.513,-1.0,0.366,0.937,0.622,"[0, 1, 2, 3]",2078.0
-0.839,0.795,0.574,0.433,-0.774,0.47,0.424,0.573,"[0, 1, 2, 3]",199.0
-0.53,-0.0,-0.208,0.38,0.016,0.314,-0.54,0.653,"[0, 1, 2, 3]",3588.0
-0.359,0.694,-0.922,0.409,0.68,0.015,0.703,0.097,"[0, 1, 2, 3]",341.0
-0.441,0.599,0.44,-0.992,0.307,0.577,-0.392,-0.576,"[0, 1, 2, 3]",150.0
-0.694,0.6,-0.118,0.569,0.504,0.528,-0.119,-0.845,"[0, 1, 2, 3]",444.0
0.344,-0.849,0.436,0.923,0.364,-0.425,0.193,0.151,"[0, 1, 2, 3]",189.0
0.665,-0.901,-0.532,-0.078,-0.753,-0.553,-0.184,-0.243,"[0, 1, 2, 3]",3087.0
-0.842,-0.346,0.115,-0.024,-0.355,-0.593,-0.775,0.613,"[0, 1, 2, 3]",214.0
-0.125,0.035,-0.067,-0.586,0.665,0.472,0.532,0.761,"[0, 1, 2, 3]",406.0
-0.389,0.605,-0.984,0.412,0.923,0.094,0.66,0.015,"[0, 1, 2, 3]",363.0
-0.013,-0.367,-0.459,-0.546,-0.338,0.359,-0.803,-0.246,"[0, 1, 2, 3]",3247.0
-0.051,0.666,-0.591,-0.563,0.643,-0.18,-0.586,0.45,"[0, 1, 2, 3]",268.0
0.809,-0.397,0.61,0.172,0.157,0.851,-0.356,0.833,"[0, 1, 2, 3]",115.0
