weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.226,-0.221,0.323,0.519,0.893,0.499,-0.645,0.083,"[0, 1, 2, 3]",98.0
0.496,-0.956,-0.553,0.558,0.873,0.508,-0.583,-0.546,"[0, 1, 2, 3]",1746.0
0.388,0.095,-0.521,0.064,0.179,-0.544,-0.646,-0.917,"[0, 1, 2, 3]",213.0
-0.849,-0.994,0.3,-0.861,0.879,0.277,0.786,0.428,"[0, 1, 2, 3]",225.0
0.488,0.388,-0.686,0.424,0.576,0.443,0.796,0.197,"[0, 1, 2, 3]",214.0
-0.448,-0.504,-0.146,-0.839,0.404,0.992,-0.493,-0.013,"[0, 1, 2, 3]",3504.0
-0.816,0.803,-0.435,-0.888,-0.767,0.9,-0.739,-0.9,"[0, 1, 2, 3]",446.0
0.155,0.088,0.983,-0.526,-0.351,-0.579,-0.318,-0.015,"[0, 1, 2, 3]",99.0
-0.283,0.354,0.924,-0.219,-0.962,0.198,-0.716,0.558,"[0, 1, 2, 3]",147.0
0.015,-0.531,0.762,-0.884,-0.946,-0.349,0.689,-0.843,"[0, 1, 2, 3]",205.0
-0.355,0.723,0.573,-0.458,0.34,0.964,-0.804,-0.432,"[0, 1, 2, 3]",165.0
-0.742,0.232,-0.0,-0.191,-0.385,0.193,-0.034,0.336,"[0, 1, 2, 3]",400.0
0.656,-0.503,-0.431,0.417,0.647,0.031,-0.191,0.067,"[0, 1, 2, 3]",591.0
0.309,-0.428,-0.655,-0.378,0.991,-0.512,0.232,0.745,"[0, 1, 2, 3]",2077.0
0.759,-0.879,-0.549,-0.95,0.3,0.894,-0.796,0.622,"[0, 1, 2, 3]",2038.0
-0.069,-0.425,0.057,-0.582,0.251,0.347,0.533,-0.988,"[0, 1, 2, 3]",270.0
-0.502,0.511,0.242,-0.337,0.854,-0.919,0.702,-0.822,"[0, 1, 2, 3]",87.0
0.692,0.186,-0.017,0.484,0.539,-0.514,0.957,0.29,"[0, 1, 2, 3]",206.0
0.448,-0.237,-0.403,0.417,-0.204,-0.55,0.546,0.01,"[0, 1, 2, 3]",278.0
-0.956,0.072,-0.543,0.231,-0.551,-0.288,0.349,0.912,"[0, 1, 2, 3]",2133.0
-0.348,0.093,0.63,0.606,-0.204,0.656,0.621,-0.116,"[0, 1, 2, 3]",222.0
-0.383,-0.633,0.37,-0.818,-0.836,-0.025,-0.785,0.299,"[0, 1, 2, 3]",235.0
-0.054,-0.225,-0.26,-0.499,0.244,0.269,-0.371,-0.1,"[0, 1, 2, 3]",3482.0
0.337,0.017,0.652,0.849,0.683,0.846,0.03,-0.371,"[0, 1, 2, 3]",111.0
