weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.776,-0.312,0.956,0.834,-0.782,-0.848,0.508,-0.534,"[0, 1, 2, 3]",150.0
-0.567,-0.241,-0.346,-0.28,-0.533,0.649,-0.154,0.314,"[0, 1, 2, 3]",3534.0
-0.09,-0.386,-0.539,-0.397,-0.142,0.242,-0.398,0.971,"[0, 1, 2, 3]",1405.0
0.725,0.783,0.026,0.124,0.097,0.214,-0.538,0.56,"[0, 1, 2, 3]",176.0
0.951,-0.353,-0.735,0.834,-0.468,0.497,-0.633,-0.419,"[0, 1, 2, 3]",242.0
0.538,-0.749,-0.337,0.401,0.278,0.52,0.522,0.143,"[0, 1, 2, 3]",618.0
0.457,-0.057,0.507,-0.222,-0.953,-0.339,-0.136,0.406,"[0, 1, 2, 3]",114.0
0.711,-0.032,-0.562,-0.037,-0.756,0.73,0.802,0.59,"[0, 1, 2, 3]",202.0
-0.328,0.242,0.201,0.638,0.358,0.619,-0.962,-0.137,"[0, 1, 2, 3]",174.0
-0.229,-0.374,0.459,-0.87,0.459,-0.074,0.189,-0.336,"[0, 1, 2, 3]",195.0
-0.853,0.942,-0.011,0.836,-0.236,-0.586,-0.972,-0.079,"[0, 1, 2, 3]",203.0
-0.548,-0.695,-0.071,-0.187,-0.571,-0.575,-0.551,0.905,"[0, 1, 2, 3]",3534.0
0.897,0.042,0.461,0.965,0.014,-0.734,0.197,-0.895,"[0, 1, 2, 3]",152.0
-0.428,0.002,0.196,-0.544,0.313,-0.57,-0.208,-0.501,"[0, 1, 2, 3]",181.0
0.561,0.482,0.602,0.347,0.214,-0.864,-0.005,0.338,"[0, 1, 2, 3]",139.0
0.032,0.166,-0.506,-0.415,-0.642,0.361,0.393,-0.034,"[0, 1, 2, 3]",361.0
0.752,0.735,0.566,-0.947,0.666,-0.074,0.588,-0.986,"[0, 1, 2, 3]",166.0
0.492,0.63,-0.641,-0.225,0.926,0.658,-0.944,-0.991,"[0, 1, 2, 3]",255.0
-0.856,0.635,-0.596,0.429,-0.567,0.578,0.009,0.756,"[0, 1, 2, 3]",444.0
-0.968,-0.393,0.369,0.876,-0.942,-0.2,0.65,0.076,"[0, 1, 2, 3]",212.0
0.791,-0.066,0.9,-0.945,0.078,0.156,-0.758,-0.1,"[0, 1, 2, 3]",127.0
0.405,-0.356,-0.951,0.601,0.175,0.597,-0.416,-0.987,"[0, 1, 2, 3]",409.0
-0.197,-0.556,-0.203,0.751,-0.977,-0.057,0.125,-0.281,"[0, 1, 2, 3]",3587.0
-0.629,0.233,-0.503,-0.911,-0.053,0.047,0.877,0.735,"[0, 1, 2, 3]",444.0
