weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.707,0.344,-0.831,-0.213,0.701,-0.506,0.058,0.573,"[0, 1, 2, 3]",454.0
0.492,-0.705,-0.89,-0.576,0.911,0.696,0.779,-0.726,"[0, 1, 2, 3]",1885.0
-0.026,-0.248,-0.549,0.193,-0.044,0.1,0.668,-0.361,"[0, 1, 2, 3]",2566.0
-0.893,-0.744,0.14,0.23,-0.017,0.259,0.89,0.726,"[0, 1, 2, 3]",327.0
0.582,-0.958,-0.947,-0.088,0.917,0.997,0.165,-0.39,"[0, 1, 2, 3]",1481.0
0.407,-0.344,-0.069,-0.188,-0.061,-0.294,-0.706,-0.753,"[0, 1, 2, 3]",215.0
-0.789,-0.532,0.911,0.653,-0.092,0.73,0.7,0.578,"[0, 1, 2, 3]",163.0
0.41,-0.279,0.916,-0.877,0.216,0.958,0.969,0.51,"[0, 1, 2, 3]",127.0
0.957,-0.417,-0.755,-0.809,-0.945,-0.081,-0.035,0.8,"[0, 1, 2, 3]",254.0
-0.748,0.197,0.021,0.534,0.067,0.556,-0.017,-0.532,"[0, 1, 2, 3]",237.0
0.711,-0.287,0.975,0.166,-0.643,0.268,-0.61,0.867,"[0, 1, 2, 3]",123.0
-0.096,-0.559,0.379,-0.038,-0.391,-0.41,-0.055,-0.311,"[0, 1, 2, 3]",166.0
-0.08,0.765,-0.756,-0.57,-0.228,0.675,-0.469,0.106,"[0, 1, 2, 3]",236.0
0.064,0.285,-0.751,0.937,0.562,0.688,-0.881,0.814,"[0, 1, 2, 3]",354.0
-0.985,-0.909,0.344,-0.396,-0.956,-0.716,-0.351,0.795,"[0, 1, 2, 3]",283.0
0.599,-0.741,0.186,0.881,-0.702,-0.526,-0.905,0.533,"[0, 1, 2, 3]",124.0
0.912,-0.644,0.753,-0.502,0.241,0.058,0.206,0.296,"[0, 1, 2, 3]",114.0
0.266,-0.416,0.955,-0.554,0.936,0.886,-0.612,-0.374,"[0, 1, 2, 3]",198.0
-0.414,0.013,0.148,-0.999,0.68,0.85,-0.936,0.009,"[0, 1, 2, 3]",259.0
0.188,0.614,-0.255,0.866,0.453,-0.446,-0.949,0.29,"[0, 1, 2, 3]",174.0
-0.581,0.383,-0.152,-0.829,0.967,0.282,-0.614,-0.656,"[0, 1, 2, 3]",451.0
-0.605,-0.098,0.404,0.452,0.393,-0.32,-0.295,-0.821,"[0, 1, 2, 3]",174.0
0.81,0.645,0.774,-0.671,-0.002,-0.838,-0.085,-0.859,"[0, 1, 2, 3]",161.0
0.331,0.102,-0.713,-0.76,0.739,-0.205,0.231,0.403,"[0, 1, 2, 3]",315.0
