weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.096,-0.398,0.775,-0.323,0.699,0.614,-0.821,-0.195,"[0, 1, 2, 3, 4, 5, 6]",258.0
-0.6,0.986,-0.797,-0.402,0.336,0.39,0.435,0.739,"[0, 1, 2, 3, 4, 5, 6]",2229.0
0.608,-0.619,-0.384,-0.26,-0.759,-0.513,0.907,0.123,"[0, 1, 2, 3, 4, 5, 6]",2055.0
-0.369,-0.454,-0.13,0.067,0.556,0.551,0.368,-0.94,"[0, 1, 2, 3, 4, 5, 6]",2139.0
0.746,0.492,0.445,-0.99,-0.966,-0.398,-0.953,0.016,"[0, 1, 2, 3, 4, 5, 6]",2216.0
-0.176,-0.979,-0.66,-0.968,0.82,-0.711,-0.251,-0.788,"[0, 1, 2, 3, 4, 5, 6]",2242.0
-0.952,0.747,0.522,-0.362,0.18,0.158,0.598,0.136,"[0, 1, 2, 3, 4, 5, 6]",2219.0
0.043,-0.337,-0.161,0.701,-0.425,-0.482,-0.294,-0.925,"[0, 1, 2, 3, 4, 5, 6]",277.0
-0.96,0.963,-0.566,0.026,-0.942,-0.962,0.997,0.205,"[0, 1, 2, 3, 4, 5, 6]",2177.0
-0.592,0.135,0.953,0.018,0.745,-0.877,0.129,-0.508,"[0, 1, 2, 3, 4, 5, 6]",327.0
0.681,-0.882,0.137,-0.474,-0.286,-0.989,0.097,0.139,"[0, 1, 2, 3, 4, 5, 6]",2226.0
0.989,-0.444,-0.929,-0.217,-0.036,0.066,-0.938,0.509,"[0, 1, 2, 3, 4, 5, 6]",2211.0
0.146,-0.073,0.452,0.767,-0.428,0.015,-0.202,-0.607,"[0, 1, 2, 3, 4, 5, 6]",2162.0
-0.413,-0.998,0.807,0.239,-0.787,-0.724,-0.837,-0.194,"[0, 1, 2, 3, 4, 5, 6]",358.0
-0.296,-0.667,0.758,0.961,-0.328,0.655,0.853,0.414,"[0, 1, 2, 3, 4, 5, 6]",2221.0
-0.903,-0.835,0.627,-0.029,0.887,-0.692,0.953,-0.06,"[0, 1, 2, 3, 4, 5, 6]",2227.0
0.607,0.897,-0.64,0.813,-0.167,0.617,0.397,-0.7,"[0, 1, 2, 3, 4, 5, 6]",2177.0
-0.337,-0.57,0.353,0.08,0.107,0.465,-0.113,0.516,"[0, 1, 2, 3, 4, 5, 6]",2173.0
-0.398,-0.079,-0.807,0.623,0.646,0.956,-0.866,0.649,"[0, 1, 2, 3, 4, 5, 6]",2162.0
-0.978,0.612,-0.406,0.536,-0.987,0.742,-0.477,0.436,"[0, 1, 2, 3, 4, 5, 6]",2176.0
-0.558,0.974,-0.221,-0.771,0.117,-0.263,0.695,-0.509,"[0, 1, 2, 3, 4, 5, 6]",2198.0
0.666,-0.566,0.806,-0.278,0.168,-0.889,-0.289,-0.37,"[0, 1, 2, 3, 4, 5, 6]",767.0
0.161,-0.118,-0.423,0.321,0.241,0.061,0.367,0.718,"[0, 1, 2, 3, 4, 5, 6]",2163.0
-0.632,0.549,-0.957,-0.223,-0.069,0.146,-0.043,0.992,"[0, 1, 2, 3, 4, 5, 6]",2163.0
