weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.819,0.05,-0.44,0.208,-0.843,0.439,-0.524,0.668,"[0, 1, 2, 3, 4, 5, 6]",2140.0
0.896,-0.964,-0.391,-0.043,-0.885,-0.174,-0.478,0.31,"[0, 1, 2, 3, 4, 5, 6]",1102.0
0.596,0.738,-0.849,0.984,-0.587,-0.084,0.977,0.907,"[0, 1, 2, 3, 4, 5, 6]",499.0
-0.163,0.291,-0.6,0.216,0.464,0.894,-0.394,-0.975,"[0, 1, 2, 3, 4, 5, 6]",2228.0
-0.366,0.806,0.306,-0.331,-0.703,-0.916,0.294,-0.455,"[0, 1, 2, 3, 4, 5, 6]",1447.0
-0.306,0.645,0.133,0.792,0.009,-0.114,-0.115,-0.236,"[0, 1, 2, 3, 4, 5, 6]",2080.0
-0.204,0.917,0.746,-0.295,-0.221,-0.356,-0.161,0.652,"[0, 1, 2, 3, 4, 5, 6]",2207.0
0.477,-0.473,-0.372,-0.516,0.948,-0.348,0.985,-0.724,"[0, 1, 2, 3, 4, 5, 6]",365.0
0.168,-0.526,-0.575,0.029,0.106,-0.346,0.702,-0.747,"[0, 1, 2, 3, 4, 5, 6]",2151.0
-0.768,-0.334,-0.432,-0.427,0.078,-0.265,-0.147,0.272,"[0, 1, 2, 3, 4, 5, 6]",2275.0
-0.82,0.498,-0.898,-0.66,0.135,0.532,-0.88,-0.213,"[0, 1, 2, 3, 4, 5, 6]",2236.0
-0.307,0.833,0.145,0.899,0.147,0.412,-0.909,0.369,"[0, 1, 2, 3, 4, 5, 6]",1131.0
0.186,0.355,-0.135,0.399,0.144,-0.767,-0.207,0.389,"[0, 1, 2, 3, 4, 5, 6]",2263.0
0.706,0.973,-0.339,0.137,0.719,-0.729,0.674,-0.94,"[0, 1, 2, 3, 4, 5, 6]",2230.0
-0.13,-0.453,-0.154,-0.471,0.957,-0.72,-0.5,0.352,"[0, 1, 2, 3, 4, 5, 6]",2126.0
0.729,0.59,-0.474,0.456,-0.257,-0.245,-0.892,0.947,"[0, 1, 2, 3, 4, 5, 6]",2149.0
0.073,-0.577,-0.554,0.297,0.036,0.898,0.837,-0.7,"[0, 1, 2, 3, 4, 5, 6]",256.0
0.845,0.982,-0.851,0.359,-0.333,-0.204,0.138,-0.945,"[0, 1, 2, 3, 4, 5, 6]",2169.0
0.323,0.33,-0.787,-0.747,0.477,-0.044,-0.597,-0.633,"[0, 1, 2, 3, 4, 5, 6]",2152.0
0.584,0.167,0.788,-0.017,-0.43,0.857,0.7,-0.088,"[0, 1, 2, 3, 4, 5, 6]",1104.0
0.615,-0.438,-0.749,-0.297,-0.93,-0.071,-0.569,0.512,"[0, 1, 2, 3, 4, 5, 6]",2222.0
-0.537,0.886,0.729,-0.194,-0.196,-0.785,0.997,-0.745,"[0, 1, 2, 3, 4, 5, 6]",207.0
-0.088,-0.735,-0.287,-0.405,0.53,-0.341,-0.695,0.468,"[0, 1, 2, 3, 4, 5, 6]",2114.0
0.488,0.423,-0.477,-0.841,0.327,-0.385,-0.084,0.543,"[0, 1, 2, 3, 4, 5, 6]",1508.0
