weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.198,0.667,0.221,0.826,0.55,0.698,0.566,0.203,"[0, 1, 2, 3, 4, 5, 6]",2333.0
-0.376,-0.075,-0.631,-0.038,0.507,0.793,0.368,0.154,"[0, 1, 2, 3, 4, 5, 6]",329.0
0.964,0.763,-0.078,-0.915,-0.13,0.969,0.611,-0.198,"[0, 1, 2, 3, 4, 5, 6]",284.0
0.04,-0.084,0.336,0.666,-0.787,-0.436,0.558,0.937,"[0, 1, 2, 3, 4, 5, 6]",441.0
0.267,-0.737,0.348,0.164,-0.599,-0.195,-0.727,-0.263,"[0, 1, 2, 3, 4, 5, 6]",171.0
0.22,0.116,0.841,-0.987,-0.512,0.287,0.997,0.313,"[0, 1, 2, 3, 4, 5, 6]",2334.0
0.705,0.644,0.573,0.116,0.044,0.855,-0.65,-0.569,"[0, 1, 2, 3, 4, 5, 6]",2145.0
0.324,0.205,0.617,0.183,0.796,0.841,0.33,-0.596,"[0, 1, 2, 3, 4, 5, 6]",263.0
0.565,-0.95,0.435,-0.849,-0.142,0.81,-0.014,0.606,"[0, 1, 2, 3, 4, 5, 6]",2505.0
-0.225,-0.006,0.206,0.4,0.056,-0.637,0.669,-0.07,"[0, 1, 2, 3, 4, 5, 6]",144.0
0.073,0.432,0.456,-0.444,-0.095,0.018,0.023,0.768,"[0, 1, 2, 3, 4, 5, 6]",297.0
-0.004,-0.857,-0.573,-0.612,-0.832,0.599,-0.186,0.725,"[0, 1, 2, 3, 4, 5, 6]",300.0
-0.081,0.644,0.361,-0.907,0.064,0.378,0.59,0.693,"[0, 1, 2, 3, 4, 5, 6]",197.0
0.565,0.45,-0.615,-0.509,-0.672,0.332,0.927,-0.354,"[0, 1, 2, 3, 4, 5, 6]",484.0
-0.27,0.048,0.299,-0.006,-0.028,0.944,-0.781,0.827,"[0, 1, 2, 3, 4, 5, 6]",2220.0
0.03,0.609,0.63,0.619,-0.341,-0.706,0.16,-0.53,"[0, 1, 2, 3, 4, 5, 6]",2239.0
0.107,-0.3,0.977,-0.957,0.827,0.466,-0.074,0.228,"[0, 1, 2, 3, 4, 5, 6]",344.0
0.81,-0.912,0.14,0.29,0.633,0.037,-0.671,0.699,"[0, 1, 2, 3, 4, 5, 6]",2129.0
-0.848,-0.428,-0.273,-0.931,-0.682,-0.234,-0.727,0.619,"[0, 1, 2, 3, 4, 5, 6]",429.0
0.163,-0.497,-0.692,-0.755,-0.106,-0.532,0.605,0.464,"[0, 1, 2, 3, 4, 5, 6]",2147.0
0.6,0.489,-0.073,-0.307,0.571,-0.067,0.325,-0.839,"[0, 1, 2, 3, 4, 5, 6]",2386.0
0.598,-0.802,0.52,0.814,-0.179,0.791,0.803,-0.972,"[0, 1, 2, 3, 4, 5, 6]",200.0
0.255,-0.775,-0.787,0.031,0.74,-0.922,-0.679,-0.404,"[0, 1, 2, 3, 4, 5, 6]",787.0
0.405,-0.66,-0.001,-0.501,-0.138,-0.83,-0.993,-0.861,"[0, 1, 2, 3, 4, 5, 6]",239.0
