weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.73,0.623,0.437,0.852,0.308,0.632,-0.433,0.227,"[0, 1, 2, 3, 4, 5, 6]",2099.0
-0.186,0.925,-0.423,-0.358,0.11,-0.981,-0.905,-0.178,"[0, 1, 2, 3, 4, 5, 6]",2192.0
-0.714,0.262,-0.632,-0.895,0.229,0.861,-0.944,0.091,"[0, 1, 2, 3, 4, 5, 6]",2229.0
0.025,-0.411,-0.197,-0.152,0.035,0.443,0.46,0.006,"[0, 1, 2, 3, 4, 5, 6]",211.0
0.457,-0.26,-0.733,-0.959,-0.546,-0.452,-0.786,-0.062,"[0, 1, 2, 3, 4, 5, 6]",2189.0
0.1,-0.842,0.087,-0.139,0.406,-0.951,0.169,0.209,"[0, 1, 2, 3, 4, 5, 6]",2217.0
-0.477,-0.252,0.234,0.848,0.534,-0.189,0.487,-0.627,"[0, 1, 2, 3, 4, 5, 6]",200.0
-0.889,-0.474,-0.593,0.986,0.502,0.806,-0.525,0.138,"[0, 1, 2, 3, 4, 5, 6]",2186.0
-0.314,0.096,0.549,0.536,-0.374,0.834,-0.184,0.503,"[0, 1, 2, 3, 4, 5, 6]",2142.0
-0.031,0.983,0.027,0.428,-0.396,0.2,0.239,-0.556,"[0, 1, 2, 3, 4, 5, 6]",2258.0
-0.096,-0.514,0.223,-0.016,0.648,-0.953,-0.715,-0.767,"[0, 1, 2, 3, 4, 5, 6]",2204.0
0.231,0.366,-0.982,-0.907,-0.713,0.651,0.219,0.631,"[0, 1, 2, 3, 4, 5, 6]",2125.0
0.124,0.664,0.228,0.489,0.709,0.787,0.943,-0.927,"[0, 1, 2, 3, 4, 5, 6]",2039.0
0.67,-0.028,-0.79,0.533,0.819,-0.297,-0.312,-0.67,"[0, 1, 2, 3, 4, 5, 6]",2196.0
0.265,-0.644,-0.062,-0.562,-0.959,0.8,0.279,-0.1,"[0, 1, 2, 3, 4, 5, 6]",224.0
0.984,0.633,0.796,-0.419,0.17,-0.24,-0.192,0.286,"[0, 1, 2, 3, 4, 5, 6]",1207.0
-0.298,-0.388,-0.904,-0.43,-0.789,0.149,-0.48,-0.479,"[0, 1, 2, 3, 4, 5, 6]",2204.0
-0.648,-0.612,0.243,-0.087,0.71,0.022,0.154,-0.508,"[0, 1, 2, 3, 4, 5, 6]",2241.0
0.38,-0.509,-0.454,-0.767,0.936,0.03,-0.744,0.158,"[0, 1, 2, 3, 4, 5, 6]",2141.0
-0.841,0.139,0.092,0.093,0.124,-0.134,0.503,0.958,"[0, 1, 2, 3, 4, 5, 6]",2079.0
0.064,-0.416,-0.111,-0.506,0.898,-0.402,-0.78,0.403,"[0, 1, 2, 3, 4, 5, 6]",288.0
-0.107,0.471,0.586,-0.337,-0.44,-0.421,0.796,0.976,"[0, 1, 2, 3, 4, 5, 6]",2200.0
-0.738,0.058,-0.791,-0.169,-0.882,0.929,0.187,-0.497,"[0, 1, 2, 3, 4, 5, 6]",2047.0
-0.297,-0.54,-0.602,-0.515,-0.741,0.176,-0.882,-0.43,"[0, 1, 2, 3, 4, 5, 6]",150.0
