weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
-0.768,-0.334,-0.432,-0.427,0.078,-0.265,-0.147,0.272,"[0, 1, 2, 3, 4, 5, 6]",2137.0
-0.752,0.43,0.225,-0.276,0.422,0.453,-0.56,-0.921,"[0, 1, 2, 3, 4, 5, 6]",2230.0
0.078,0.477,-0.057,-0.681,0.293,0.927,0.157,0.67,"[0, 1, 2, 3, 4, 5, 6]",2189.0
-0.699,-0.702,0.413,-0.748,-0.0,0.914,0.889,-0.044,"[0, 1, 2, 3, 4, 5, 6]",2212.0
0.098,0.552,-0.954,0.632,0.931,-0.997,-0.3,-0.509,"[0, 1, 2, 3, 4, 5, 6]",2173.0
0.624,-0.843,-0.884,0.229,-0.083,0.031,-0.383,-0.399,"[0, 1, 2, 3, 4, 5, 6]",2181.0
0.459,0.524,-0.077,-0.05,-0.694,-0.981,-0.817,0.474,"[0, 1, 2, 3, 4, 5, 6]",2156.0
0.303,0.542,-1.0,0.79,0.101,-0.808,-0.614,-0.021,"[0, 1, 2, 3, 4, 5, 6]",2099.0
0.744,-0.338,0.437,-0.185,0.972,-0.728,0.419,-0.934,"[0, 1, 2, 3, 4, 5, 6]",2215.0
0.08,-0.572,0.293,-0.498,-0.981,-0.829,0.486,0.25,"[0, 1, 2, 3, 4, 5, 6]",340.0
0.958,-0.398,0.45,0.155,-0.96,0.197,0.014,0.329,"[0, 1, 2, 3, 4, 5, 6]",1517.0
0.442,0.654,-0.485,-0.737,0.88,-0.073,0.213,0.633,"[0, 1, 2, 3, 4, 5, 6]",2332.0
0.86,-0.395,-0.54,0.527,-0.63,-0.998,0.084,-0.194,"[0, 1, 2, 3, 4, 5, 6]",2136.0
0.875,-0.139,-0.764,0.195,-0.578,-0.385,0.725,0.34,"[0, 1, 2, 3, 4, 5, 6]",2142.0
0.723,-0.432,0.266,0.703,-0.72,0.549,-0.505,-0.941,"[0, 1, 2, 3, 4, 5, 6]",2124.0
0.27,-0.059,-0.587,-0.251,0.294,0.998,0.864,0.527,"[0, 1, 2, 3, 4, 5, 6]",246.0
0.9,0.782,0.529,0.646,-0.277,-0.599,0.628,-0.161,"[0, 1, 2, 3, 4, 5, 6]",618.0
0.165,0.917,-0.98,-0.649,0.056,0.409,0.137,0.201,"[0, 1, 2, 3, 4, 5, 6]",2111.0
0.179,-0.907,0.363,0.85,0.814,0.772,-0.545,0.994,"[0, 1, 2, 3, 4, 5, 6]",2190.0
-0.04,-0.359,0.447,-0.881,0.241,0.381,-0.828,0.877,"[0, 1, 2, 3, 4, 5, 6]",2201.0
0.12,-0.905,-0.896,-0.126,-0.853,-0.184,-0.655,-0.294,"[0, 1, 2, 3, 4, 5, 6]",2122.0
-0.265,-0.287,-0.979,-0.165,0.595,-0.515,0.987,0.784,"[0, 1, 2, 3, 4, 5, 6]",293.0
-0.72,0.333,-0.776,-0.695,-0.101,-0.377,0.108,-0.443,"[0, 1, 2, 3, 4, 5, 6]",2178.0
-0.642,0.329,-0.258,-0.852,0.365,0.772,0.809,-0.646,"[0, 1, 2, 3, 4, 5, 6]",2228.0
