weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.835,-0.284,0.67,-0.165,0.472,0.026,0.696,-0.4,"[0, 1, 2, 3, 4, 5, 6]",2176.0
-0.572,0.643,0.178,-0.622,0.227,0.967,-0.309,0.609,"[0, 1, 2, 3, 4, 5, 6]",686.0
-0.833,-0.268,-0.661,0.306,-0.408,-0.869,0.025,-0.187,"[0, 1, 2, 3, 4, 5, 6]",1559.0
-0.218,-0.525,0.382,0.943,0.006,-0.253,-0.256,-0.409,"[0, 1, 2, 3, 4, 5, 6]",2094.0
0.018,0.988,0.58,0.833,0.368,0.577,-0.695,-0.404,"[0, 1, 2, 3, 4, 5, 6]",2188.0
-0.657,0.766,-0.227,0.334,-0.08,-0.01,-0.225,-0.315,"[0, 1, 2, 3, 4, 5, 6]",2121.0
0.341,0.444,-0.517,0.979,0.254,0.609,0.447,-0.638,"[0, 1, 2, 3, 4, 5, 6]",2200.0
-0.145,0.956,0.368,0.317,-0.519,-0.444,-0.229,-0.975,"[0, 1, 2, 3, 4, 5, 6]",2177.0
-0.309,0.259,-0.49,-0.063,0.008,-0.703,0.736,0.203,"[0, 1, 2, 3, 4, 5, 6]",1115.0
-0.8,0.169,0.689,-0.181,0.855,0.408,-0.847,-0.072,"[0, 1, 2, 3, 4, 5, 6]",397.0
-0.112,-0.361,-0.037,-0.989,-0.111,0.124,0.623,-0.075,"[0, 1, 2, 3, 4, 5, 6]",2136.0
-0.742,-0.26,-0.513,-0.34,-0.256,-0.095,-0.546,-0.432,"[0, 1, 2, 3, 4, 5, 6]",225.0
0.519,0.258,-0.86,0.617,-0.635,0.816,0.789,-0.277,"[0, 1, 2, 3, 4, 5, 6]",163.0
0.44,-0.686,0.561,-0.299,0.897,-0.051,-0.606,-0.688,"[0, 1, 2, 3, 4, 5, 6]",2185.0
0.251,0.209,0.959,-0.791,-0.237,-0.527,-0.53,-0.033,"[0, 1, 2, 3, 4, 5, 6]",2174.0
-0.044,0.249,-0.381,0.035,-0.294,-0.848,0.186,-0.903,"[0, 1, 2, 3, 4, 5, 6]",1436.0
0.486,-0.379,0.755,-0.291,0.474,0.279,-0.127,0.685,"[0, 1, 2, 3, 4, 5, 6]",2227.0
0.603,0.024,-0.37,-0.442,0.703,0.47,0.552,0.938,"[0, 1, 2, 3, 4, 5, 6]",2102.0
0.795,-0.523,-0.697,-0.082,-0.887,0.013,0.541,0.263,"[0, 1, 2, 3, 4, 5, 6]",2247.0
-0.697,-0.497,-0.85,0.835,-0.414,0.686,-0.245,0.871,"[0, 1, 2, 3, 4, 5, 6]",2094.0
-0.455,-0.99,-0.13,0.488,-0.848,-0.727,0.874,-0.061,"[0, 1, 2, 3, 4, 5, 6]",2156.0
0.078,-0.022,0.111,-0.568,0.082,-0.846,-0.91,0.968,"[0, 1, 2, 3, 4, 5, 6]",471.0
-0.362,0.238,-0.162,-0.019,0.639,0.334,0.666,-0.624,"[0, 1, 2, 3, 4, 5, 6]",2110.0
-0.572,-0.248,-0.144,-0.688,0.403,0.631,-0.507,0.838,"[0, 1, 2, 3, 4, 5, 6]",2270.0
