weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.458,0.736,0.394,0.549,0.385,-0.037,0.774,-0.714,"[0, 1, 2, 3, 4, 5, 6]",2125.0
0.972,-0.14,0.074,-0.144,-0.796,-0.049,0.114,-0.988,"[0, 1, 2, 3, 4, 5, 6]",2359.0
0.941,0.211,-0.1,0.379,-0.056,-0.778,0.746,0.228,"[0, 1, 2, 3, 4, 5, 6]",2211.0
-0.919,0.656,-0.245,-0.039,0.424,0.442,-0.813,0.004,"[0, 1, 2, 3, 4, 5, 6]",2106.0
-0.796,0.121,0.739,-0.754,0.735,-0.586,-0.988,-0.444,"[0, 1, 2, 3, 4, 5, 6]",2178.0
-0.657,0.672,-0.89,0.603,-0.14,-0.899,0.776,-0.537,"[0, 1, 2, 3, 4, 5, 6]",189.0
-0.332,0.238,0.81,-0.384,0.786,0.842,0.036,-0.322,"[0, 1, 2, 3, 4, 5, 6]",2217.0
0.077,0.795,-0.817,-0.693,-0.454,-0.2,-0.213,0.187,"[0, 1, 2, 3, 4, 5, 6]",2123.0
0.985,-0.761,0.447,0.865,0.159,-0.721,0.417,0.946,"[0, 1, 2, 3, 4, 5, 6]",2162.0
0.832,0.737,0.432,-0.295,-0.484,-0.251,-0.639,-0.412,"[0, 1, 2, 3, 4, 5, 6]",2236.0
-0.399,-0.543,-0.762,0.278,0.765,-0.158,0.476,0.573,"[0, 1, 2, 3, 4, 5, 6]",2107.0
0.584,-0.668,-0.369,0.325,-0.19,-0.875,0.739,-0.17,"[0, 1, 2, 3, 4, 5, 6]",1059.0
-0.377,-0.4,-0.858,-0.091,-0.332,-0.267,-0.89,-0.117,"[0, 1, 2, 3, 4, 5, 6]",286.0
-0.854,-0.149,-0.279,-0.721,-0.701,0.843,0.925,0.539,"[0, 1, 2, 3, 4, 5, 6]",2176.0
-0.666,0.358,-0.158,0.033,0.464,0.167,-0.578,-0.746,"[0, 1, 2, 3, 4, 5, 6]",2227.0
-0.467,0.717,0.954,-0.559,0.103,-0.955,0.636,0.109,"[0, 1, 2, 3, 4, 5, 6]",2189.0
0.356,-0.492,0.904,-0.577,0.389,-0.957,0.899,0.299,"[0, 1, 2, 3, 4, 5, 6]",2196.0
-0.188,-0.498,0.703,0.604,-0.396,0.887,0.381,0.096,"[0, 1, 2, 3, 4, 5, 6]",2239.0
0.734,0.045,0.149,0.304,0.775,-0.902,0.258,-0.403,"[0, 1, 2, 3, 4, 5, 6]",2216.0
-0.47,-0.632,0.253,-0.508,-0.186,0.658,-0.029,0.569,"[0, 1, 2, 3, 4, 5, 6]",2196.0
0.411,0.885,-0.65,-0.654,0.497,-0.486,-0.012,0.812,"[0, 1, 2, 3, 4, 5, 6]",2174.0
0.957,-0.789,-0.012,-0.155,0.105,-0.534,-0.178,-0.424,"[0, 1, 2, 3, 4, 5, 6]",2089.0
0.798,0.089,-0.421,-0.341,-0.747,-0.721,0.186,0.926,"[0, 1, 2, 3, 4, 5, 6]",2168.0
-0.021,0.168,-0.538,0.63,-0.161,0.029,-0.87,0.477,"[0, 1, 2, 3, 4, 5, 6]",2141.0
