weight_holes,weight_height,weight_bumpiness,weight_line_clear,weight_hollow_columns,weight_row_transition,weight_col_transition,weight_pit_count,weight_to_consider ,score
0.897,-0.8,-0.706,0.291,0.733,-0.345,-0.583,0.983,"[0, 1, 2, 3, 4, 5, 6]",2117.0
0.849,-0.458,-0.165,-0.744,0.06,0.805,0.317,0.587,"[0, 1, 2, 3, 4, 5, 6]",2203.0
0.719,0.062,0.795,-0.683,-0.851,-0.739,0.451,-0.195,"[0, 1, 2, 3, 4, 5, 6]",2147.0
0.431,-0.788,0.723,-0.585,0.502,0.53,0.142,-0.86,"[0, 1, 2, 3, 4, 5, 6]",2132.0
1.0,0.049,-0.957,-0.356,-0.118,0.808,-0.668,0.193,"[0, 1, 2, 3, 4, 5, 6]",2155.0
-0.758,-0.732,-0.094,-0.184,-0.528,-0.057,0.166,-0.568,"[0, 1, 2, 3, 4, 5, 6]",2177.0
0.919,0.169,-0.573,0.878,-0.179,0.15,-0.934,0.695,"[0, 1, 2, 3, 4, 5, 6]",2235.0
-0.313,-0.212,-0.554,-0.279,-0.616,-0.368,0.182,-0.755,"[0, 1, 2, 3, 4, 5, 6]",2209.0
0.496,0.122,-0.14,0.159,0.116,0.502,-0.153,0.007,"[0, 1, 2, 3, 4, 5, 6]",2108.0
0.684,0.914,-0.752,0.628,-0.621,-0.876,0.858,0.429,"[0, 1, 2, 3, 4, 5, 6]",2212.0
-0.606,0.31,0.725,-0.151,0.016,-0.135,-0.456,0.651,"[0, 1, 2, 3, 4, 5, 6]",2152.0
-0.199,0.968,0.017,-0.315,-0.768,-0.218,0.684,0.587,"[0, 1, 2, 3, 4, 5, 6]",2202.0
0.144,-0.649,0.207,0.187,-0.033,-0.445,-0.227,-0.909,"[0, 1, 2, 3, 4, 5, 6]",2184.0
0.284,-0.891,0.086,-0.826,0.926,0.77,0.605,-0.31,"[0, 1, 2, 3, 4, 5, 6]",2165.0
-0.7,-0.082,-0.789,-0.645,0.235,0.702,-0.34,0.106,"[0, 1, 2, 3, 4, 5, 6]",406.0
0.371,0.093,-0.812,0.251,-0.943,-0.908,0.787,-0.095,"[0, 1, 2, 3, 4, 5, 6]",2261.0
-0.761,-0.28,-0.995,-0.443,-0.088,-0.697,0.767,-0.082,"[0, 1, 2, 3, 4, 5, 6]",2132.0
0.496,-0.773,-0.622,0.744,-0.993,-0.457,0.449,0.784,"[0, 1, 2, 3, 4, 5, 6]",2142.0
0.457,0.188,0.892,0.823,-0.454,0.551,0.18,0.148,"[0, 1, 2, 3, 4, 5, 6]",2072.0
0.071,0.344,-0.625,0.877,0.261,-0.569,0.882,-0.997,"[0, 1, 2, 3, 4, 5, 6]",282.0
-0.639,0.056,0.188,-0.508,-0.879,-0.107,0.845,-0.17,"[0, 1, 2, 3, 4, 5, 6]",305.0
0.938,0.12,-0.415,-0.282,-0.128,0.322,0.112,0.283,"[0, 1, 2, 3, 4, 5, 6]",2156.0
-0.181,0.563,0.084,0.596,0.159,-0.339,-0.836,0.907,"[0, 1, 2, 3, 4, 5, 6]",2179.0
0.721,0.719,-0.256,0.194,-0.499,-0.577,-0.606,-0.957,"[0, 1, 2, 3, 4, 5, 6]",2169.0
